pid,x,y,year,kod_t
P0488,486131.9,4649864,NA,020.563
P0489,486216.6,4646341.5,NA,020.583
P0490,485344.4,4643039.2,NA,020.605
P0491,484286,4644055.3,NA,020.609
P0492,484269,4640575.1,NA,020.612
P0493,486106.5,4640117.9,NA,020.618
P0494,486250.4,4635596.2,NA,020.683
P0495,482431.6,4634910.4,NA,020.704
P0496,483227.5,4631879,NA,020.708
P0497,485039.6,4629728.3,NA,020.719
P0498,486402.8,4628847.7,NA,020.720
P0499,474023.4,4631260.9,NA,020.744
P0500,474912.5,4631540.3,NA,020.745
P0501,503404,4648652.4,NA,029.44
P0502,498547.6,4649334.1,NA,029.85
P0503,496432.2,4649120.5,NA,029.84
P0504,495815.5,4646892.7,NA,029.83
P0505,496897.6,4644628.3,NA,029.82
P0506,495502.8,4644977.2,NA,029.81
P0507,494987.4,4643272.5,NA,029.80
P0508,494090.3,4640532.8,NA,029.79
P0509,492707.1,4638747.5,NA,029.78
P0510,494229.8,4638596.7,NA,029.77
P0511,501650.7,4648861.9,NA,029.45
P0512,500580.8,4648390.1,NA,029.46
P0513,499354.4,4648309.4,NA,029.47
P0514,497835.1,4647518.7,NA,029.48
P0515,498698.4,4646141.6,NA,029.49
P0516,499482,4644978.7,NA,029.50
P0517,500818.1,4644775,NA,029.51
P0518,500571.2,4642220.9,NA,029.52
P0519,501863.4,4641030.6,NA,029.53
P0520,498778.8,4643263.7,NA,029.54
P0521,496341.9,4641658.1,NA,029.55
P0522,497330.8,4640729.3,NA,029.56
P0523,496836.1,4639141.1,NA,029.57
P0524,497597.8,4636717.3,NA,029.58
P0525,499686.7,4635910.7,NA,029.59
P0526,498881.9,4633791.3,NA,029.60
P0527,496938.4,4634524,NA,029.61
P0528,496182,4633200.8,NA,029.62
P0529,494391.8,4633365.4,NA,029.63
P0530,495166.4,4630575.3,NA,029.64
P0531,491018.5,4626966.2,NA,029.65
P0532,490487.3,4628935.9,NA,029.66
P0533,489766.9,4630986,NA,029.67
P0534,491907.6,4630601.3,NA,029.68
P0535,493321.8,4629050.4,NA,029.69
P0536,492375.3,4632382.6,NA,029.70
P0537,491385.4,4632047.8,NA,029.71
P0538,491367.3,4634629.4,NA,029.72
P0539,492702,4635215.1,NA,029.73
P0540,494701,4634840.7,NA,029.74
P0541,492722,4637011.8,NA,029.75
P0542,494884.6,4637328.4,NA,029.76
P0543,488373.2,4646118,NA,026.938
P0544,489261,4645495.7,NA,026.931
P0545,490854,4645288.3,NA,026.926
P0546,491982.5,4643828,NA,026.914
P0547,492588.2,4642965.1,NA,026.916
P0548,492521.8,4641471.6,NA,026.905
P0549,491351.9,4637928.7,NA,026.875
P0550,490455.8,4638376.8,NA,026.876
P0551,489219.5,4637538.8,NA,026.884
P0553,487278,4635273.6,NA,026.865
P0554,488713.4,4634684.5,NA,026.853
P0555,489244.4,4633224.2,NA,026.850
P0556,487493.7,4632319.8,NA,026.846
P0557,491252.3,4624138.8,NA,026.460
P0564,502926.4,4633547.8,NA,026.339
P0569,501291.9,4638692.1,NA,026.292
P0574,505647.9,4645163.9,NA,026.255
P0577,473249.6,4619540.5,NA,021.500
P0578,477880.8,4619443.5,NA,021.513
P0579,481693.8,4620425.5,NA,021.532
P0580,480329.8,4617943.2,NA,021.403
P0581,478447.6,4617288.5,NA,021.411
P0582,478847.7,4615933.6,NA,021.412
P0583,470064,4614497,NA,021.444
P0584,466772.4,4613042.1,NA,021.308
P0585,465763.1,4609104.9,NA,021.295
P0586,474228.5,4610996.2,NA,021.338
P0587,475137.8,4611241.7,NA,021.340
P0589,475756.2,4610787.1,NA,021.339
P0590,476856.4,4609986.9,NA,021.257
P0591,477565.6,4613842.3,NA,021.345
P0592,477556.5,4607922.8,NA,021.258
P0593,466354.1,4608068.3,NA,021.294
P0594,467872.7,4606340.7,NA,021.293
P0595,468718.3,4604958.6,NA,021.156
P0596,467290.7,4600148.4,NA,021.133
P0597,469845.8,4599466.5,NA,021.132
P0598,473801.2,4601221.4,NA,021.112
P0599,472764.6,4602448.9,NA,021.173
P0600,474101.3,4602930.9,NA,021.172
P0601,475119.7,4601612.4,NA,021.108
P0602,475901.6,4599666.5,NA,021.101
P0604,474492.3,4597738.8,NA,021.25
P0605,477474.7,4600666.7,NA,021.96
P0608,479166,4599411.9,NA,021.93
P0609,483285,4605449.6,NA,021.210
P0610,482921.3,4605786,NA,021.211
P0611,476401.8,4606377,NA,021.255
P0612,480102.5,4608159.2,NA,021.243
P0613,481802.9,4607159,NA,021.236
P0614,482239.3,4606477.1,NA,021.233
P0615,483048.6,4610796.2,NA,021.370
P0616,481793.8,4611832.8,NA,021.363
P0617,483594.2,4612496.5,NA,021.372
P0618,484358,4618570.6,NA,021.557
P0619,484285.3,4621016.5,NA,021.556
P0620,487382.9,4614610.8,NA,031.1120
P0622,490961.2,4614342.6,NA,031.1107
P0623,496721.7,4614444.3,NA,031.1077
P0624,496758.6,4613529,NA,031.1164
P0625,497054.5,4612872.5,NA,031.1163
P0626,486615.5,4612123.5,NA,031.1124
P0627,491294.1,4612105,NA,031.1138
P0628,489722.2,4610033.9,NA,031.1128
P0629,487429.1,4609386.6,NA,031.1273
P0630,489907.1,4608212.3,NA,031.1268
P0631,486698.7,4605438.5,NA,031.1278
P0632,489759.2,4604615.5,NA,031.1286
P0633,490508.2,4602664.6,NA,031.1296
P0634,489786.9,4600676.6,NA,031.1393
P0635,500743.8,4596820.9,NA,031.1432
P0636,505311.4,4597699.3,NA,031.1441
P0637,504127.9,4601887.9,NA,031.1353
P0638,505385.4,4603237.8,NA,031.1331
P0639,504728.9,4604504.6,NA,031.1333
P0640,504654.9,4607814.8,NA,031.1209
P0641,502112.2,4608785.6,NA,031.1216
P0642,500207.5,4608443.5,NA,031.1224
P0643,499911.6,4606834.6,NA,031.1233
P0644,499985.6,4604735.7,NA,031.1324
P0645,499208.9,4603912.8,NA,031.1320
P0647,495094.9,4608321.1,NA,034.11
P0648,495808.9,4607203.5,NA,034.10
P0649,497306.8,4606163.5,NA,034.15
P0650,495917.6,4604968.3,NA,034.14
P0651,496957.6,4605426.2,NA,034.12
P0652,498051.9,4605690.1,NA,034.13
P0653,497927.7,4600854.9,NA,034.16
P0654,498502,4600909.3,NA,034.17
P0655,496942.1,4598526.6,NA,034.18
P0656,499091.9,4599271.7,NA,034.19
P0657,500713.9,4599869.3,NA,034.26
P0658,501785,4600800.6,NA,034.25
P0659,501474.5,4603105.6,NA,034.24
P0660,500962.3,4604758.7,NA,034.22
P0661,502429.1,4605092.5,NA,034.23
P0662,501319.3,4606497.2,NA,034.21
P0663,502095.4,4606279.9,NA,034.20
P0683,513420.8,4605971.9,NA,035.1366
P0684,514459.1,4605529,NA,035.1364
P0686,516451.9,4601902.3,NA,035.1346
P0687,518498.2,4601230.4,NA,035.1327
P0693,525568.4,4596084.3,NA,035.1166
P0809,508284.1,4645152.6,NA,030.632
P0824,520637.2,4638369.5,NA,030.834
P0837,510953,4647494.5,NA,030.1092
P0838,516248.7,4649899.7,NA,030.1045
P0839,519276.3,4649868.1,NA,030.1031
P0840,508727.1,4649382.8,NA,030.623
P1662,462321,4599167.5,NA,022A.1
P1663,462859,4598667.5,NA,022A.2
P1664,461897.6,4602183.9,NA,022A.3
P1665,455723.1,4596954.4,NA,022A.4
P1666,464281,4595565.6,NA,022A.5
P1667,464871.2,4596537.3,NA,022A.6
P1668,463193,4594555.2,NA,022A.7
P1669,465054.4,4605191.1,NA,022A.8
P1670,466399.3,4605735.2,NA,022A.9
P1671,466909.8,4606102.2,NA,022A.10
P1672,461849.3,4613397.7,NA,022A.11
P1673,464344.1,4613773,NA,022A.12
P1674,465349,4617453.4,NA,022A.13
P1675,476031.6,4634387.4,NA,022A.14
P1676,474578.2,4635056,NA,022A.15
P1677,470202.6,4634811.7,NA,022A.16
P1678,466617.4,4624830.9,NA,022A.17
P1679,466169.9,4626000.7,NA,022A.18
P1680,468651.1,4626767.7,NA,022A.19
P4552,456085.3,4601556.3,NA,023.58
P4553,456593,4601693,NA,023.56
P4554,456531.6,4601207.6,NA,023.31
P4555,457064.5,4601467,NA,023.55
P4556,456933.3,4600459.9,NA,023.30
P4557,457547.1,4600897.9,NA,023.57
P4558,456227.5,4601112.7,NA,023.59
P4559,456300.1,4600741.7,NA,023.60
P4560,456325.2,4600476.6,NA,023.61
P4561,457695,4601274.5,NA,023.52
P4562,458052.1,4601690.2,NA,023.51
P4563,458490.1,4601801.8,NA,023.50
P4564,458490.1,4601115.5,NA,023.53
P4565,458174.8,4600724.9,NA,023.54
P4566,458573.8,4600443.2,NA,023.44
P4567,458989.4,4601182.5,NA,023.46
P4568,459042.4,4600750,NA,023.38
P4569,459156.8,4601863.2,NA,023.49
P4570,459488.8,4601531.2,NA,023.47
P4571,459670.1,4601871.5,NA,023.48
P4572,459564.1,4601031.8,NA,023.45
P4573,457273.7,4599910.3,NA,023.29
P4574,456874.8,4599553.2,NA,023.24
P4575,457439.7,4599118,NA,023.23
P4576,457439.7,4598335.5,NA,023.21
P4577,458473.3,4598567.7,NA,023.22
P4578,458416.8,4597973.5,NA,023.20
P4579,458900.2,4598379.4,NA,023.18
P4580,459195.2,4597753.8,NA,023.19
P4581,459703.6,4597506.9,NA,023.3
P4582,459481.8,4597301.8,NA,023.4
P4583,458594.7,4597195.1,NA,023.6
P4584,457764,4596628.1,NA,023.16
P4585,458303.8,4596548.6,NA,023.8
P4586,458791.3,4596646.9,NA,023.5
P4587,459209.8,4596839.4,NA,023.12
P4588,458414.7,4596021.3,NA,023.9
P4589,458192.9,4595920.9,NA,023.13
P4590,457841.4,4595841.4,NA,023.14
P4591,457389.5,4595454.3,NA,023.15
P4592,458280.8,4595188.6,NA,023.10
P4593,458808.1,4595628,NA,023.11
P4594,459454.6,4596054.8,NA,023.7
P4595,460588.7,4596952.4,NA,023.2
P4596,461408.9,4597197.2,NA,023.1
P4597,457264.4,4596724.8,NA,023.17
P4599,457898.9,4599678.2,NA,023.28
P4600,458154.2,4599182.3,NA,023.26
P4601,458530.8,4599280.7,NA,023.25
P4602,458765.2,4598902,NA,023.32
P4603,458453.4,4599565.2,NA,023.27
P4604,458963.9,4600052.7,NA,023.37
P4605,459476.6,4600006.7,NA,023.43
P4606,460177.5,4600454.5,NA,023.35
P4607,460167,4599950.2,NA,023.42
P4608,459767.4,4600506.8,NA,023.34
P4609,459957.8,4600962.9,NA,023.33
P4610,459346.8,4600318.5,NA,023.36
P4611,459614.1,4599149.2,NA,023.40
P4612,460017.4,4599201,NA,023.39
P4613,460317.1,4599320.2,NA,023.41
P5639,524454,4629775.8,NA,030.925
P3052,639558.2,4568382.3,NA,133.17
P3055,637699.6,4568998.5,NA,133.26
P3056,638646.4,4568853.2,NA,133.25
P3058,639798.7,4567931.4,NA,133.23
P3059,635294.9,4569434.3,NA,133.28
P3060,640139.3,4567230.1,NA,133.20
P3061,640760.5,4566979.6,NA,133.31
P3062,640875.8,4566648.9,NA,133.16
P3063,643906.6,4567285.2,NA,133.10
P3064,644485.3,4568104.3,NA,133.9
P3065,645154.1,4569077.4,NA,133.7
P3066,645755.2,4569280.3,NA,133.6
P3067,646559.3,4569787.5,NA,133.5
P3069,647558.7,4569122.5,NA,133.1
P3070,647194.3,4569731.2,NA,133.2
P3071,647254.4,4570306,NA,133.3
P3072,624938.1,4568099.3,NA,132.20
P3073,626005.2,4567372.9,NA,132.2
P3074,626035.3,4565975.1,NA,132.16
P3075,625228.7,4563380.1,NA,132.21
P3076,626365.9,4563179.7,NA,132.68
P3077,625088.4,4562558.5,NA,132.22
P3078,625223.7,4564677.6,NA,132.66
P3079,626350.9,4562538.5,NA,132.67
P3080,627543.2,4563400.2,NA,132.70
P3081,627202.5,4562633.7,NA,132.69
P3082,625744.7,4562308,NA,132.23
P3083,625118.4,4561696.9,NA,132.73
P3084,627475.5,4561961.1,NA,132.72
P3085,626799.2,4561795.8,NA,132.71
P3086,626528.7,4560619.8,NA,132.76
P3087,627298.9,4560322.9,NA,132.75
P3088,625600.6,4557790.5,NA,132.78
P3089,626216.8,4557516.2,NA,132.28
P3091,624890.5,4556054.7,NA,132.34
P3092,625626.9,4555727.8,NA,132.33
P3093,623470.3,4556189.9,NA,132.50
P3094,624033.9,4555446,NA,132.31
P3095,624635,4555577.5,NA,132.32
P3096,628118,4555818,NA,132.36
P3097,627742.3,4556445.4,NA,132.53
P3099,629714.9,4557215.7,NA,132.55
P3100,630545.3,4557099.2,NA,132.53
P3101,630596.4,4556840.6,NA,132.52
P3102,630998,4557147.1,NA,132.48
P3103,632507,4557140.8,NA,132.45
P3104,631714.4,4556314.4,NA,132.46
P3105,633574,4557903.2,NA,132.44
P3106,633133.1,4559020.3,NA,132.13
P3108,633448.8,4560448.1,NA,132.42
P3109,633388.6,4561660.5,NA,132.5
P3111,631950.9,4563058.2,NA,132.10
P3112,630412.9,4562421.9,NA,132.8
P3114,630798.6,4560327.9,NA,132.3
P3115,631226.1,4559299.2,NA,132.57
P3116,630972.3,4559185.7,NA,132.56
P3117,629609.6,4558310.6,NA,132.51
P3118,629529.5,4558958.5,NA,132.4
P3119,630210.8,4559339.3,NA,132.18
P3120,629843.4,4559372.7,NA,132.62
P3121,630017.1,4560327.9,NA,132.64
P3122,629395.9,4559953.8,NA,132.19
P3123,628667.8,4558183.7,NA,132.63
P3124,627632.5,4561037.6,NA,132.74
P3125,629851.1,4561805,NA,132.11
P3126,630554.1,4558187.4,NA,132.60
P3127,631484.3,4556865.4,NA,132.47
P4534,630979.3,4559761.3,NA,132.59
P4535,631768.5,4559183,NA,132.14
P4536,632458.8,4560560.9,NA,132.41
P4537,632871,4561534.3,NA,132.7
P4538,631481.8,4561971.9,NA,132.9
P4539,630036.9,4560850.1,NA,132.1
P4540,630018.7,4557068.9,NA,132.54
P5613,622235.1,4578071.4,NA,134.100
P5615,626453.8,4576778.6,NA,134.95
P5616,627394.8,4576495.5,NA,134.96
P5617,624113,4576591.2,NA,134.101
P5618,621523.6,4574690.2,NA,134.85
P5619,622655.8,4573428,NA,134.84
P5621,624767.1,4574755.2,NA,134.105
P5622,625757.7,4574583.1,NA,134.116
P5623,628339.4,4574988.6,NA,134.122
P5624,629934.4,4574399.5,NA,134.125
P5625,630248.1,4574296.3,NA,134.124
P5627,634317.6,4573894.7,NA,134.134
P5628,630225.1,4573818.2,NA,134.110
P5629,628285.9,4573718.7,NA,134.129
P5630,635205,4573833.5,NA,134.132
P5631,635824.6,4574055.3,NA,134.130
P2529,543112.9,4594591.8,NA,108.1109
P2530,543694.8,4592490,NA,108.1110
P2531,545297.8,4592347.5,NA,108.1111
P2532,547542.2,4592288.1,NA,108.1112
P2534,549774.7,4589972.5,NA,108.1113
P2535,547874.7,4587977.5,NA,108.1115
P2536,549691.6,4588084.4,NA,108.1130
P2537,551912.1,4593558.7,NA,108.1229
P2541,546805.9,4585008.8,NA,108.1120
P2542,542946.6,4584854.4,NA,108.1118
P2543,545262.2,4584189.4,NA,108.1119
P2544,549715.3,4586041.9,NA,108.1129
P2546,550297.1,4584569.4,NA,108.1128
P2547,552672.1,4584901.9,NA,108.1125
P2548,553265.9,4586801.9,NA,108.1242
P2550,547114.7,4583310.7,NA,108.1123
P2551,545238.4,4582574.5,NA,108.1121
P2552,545998.4,4580686.4,NA,108.1122
P2553,548741.6,4581802.6,NA,108.1124
P2554,549632.2,4582823.8,NA,108.1127
P2556,554809.6,4581430.5,NA,108.1137
P2557,557053.9,4581501.8,NA,108.1138
P2558,554987.8,4583651.1,NA,108.1135
P2559,553114.6,4592469.7,NA,108.1228
P2560,554598.9,4593004.1,NA,108.1237
P2561,555091.8,4591733.5,NA,108.1240
P2562,554708.8,4594423.2,NA,108.1134
P2563,557612.2,4594307.4,NA,108.1235
P2564,558226.7,4595144.6,NA,108.1236
P2565,561628.9,4595011,NA,108.1234
P2566,561611.1,4593968.9,NA,108.1233
P2567,559411.3,4592882.4,NA,108.1232
P2568,556766.1,4592784.4,NA,108.1238
P2569,556641.4,4591243.7,NA,108.1239
P2570,559571.6,4590281.8,NA,108.1213
P2571,560693.7,4590068.1,NA,108.1214
P2572,552891.9,4588963.7,NA,108.1227
P2573,554486.1,4588135.4,NA,108.1226
P2574,556142.7,4588224.5,NA,108.1243
P2577,559117.3,4587333.9,NA,108.1219
P2578,560462.1,4587458.6,NA,108.1220
P2579,557042.2,4586407.6,NA,108.1133
P2581,561358.7,4585273.6,NA,108.1223
P2582,556602.8,4584620.5,NA,108.1141
P2583,558250.4,4583525,NA,108.1143
P2584,559604.2,4582429.5,NA,108.1144
P2585,562382.9,4583685.3,NA,108.1224
P2589,556234.7,4579365.8,NA,108.1187
P2590,554738.4,4579021.5,NA,108.1190
P2591,554227.9,4576955.2,NA,108.1188
P2592,554857.2,4577299.6,NA,108.1189
P2593,556792.8,4576302.1,NA,108.1166
P2594,557618.1,4574838.5,NA,108.1168
P2597,553040.4,4579532.1,NA,108.1197
P2598,551811.3,4578926.5,NA,108.1192
P2599,559500.3,4572799,NA,108.1169
P2600,550214.1,4576314,NA,108.1147
P2601,548516.1,4575079,NA,108.1148
P2602,549216.6,4573689.6,NA,108.1149
P2603,551627.3,4572704,NA,108.1154
P2604,550962.3,4571041.5,NA,108.1151
P2605,553135.4,4572739.6,NA,108.1157
P2606,554714.7,4573072.1,NA,108.1156
P2607,559725.9,4570804,NA,108.1170
P2608,561388.4,4569272.2,NA,108.1162
P2610,553741,4570162.8,NA,108.1158
P2611,556068.4,4570614,NA,108.1164
P2612,557505.3,4570329.1,NA,108.1165
P2615,555249.1,4568488.4,NA,108.1160
P2616,557205.5,4568984.2,NA,108.1171
P2617,548281.5,4569426.6,NA,108.1153
P2618,553065.8,4591342.3,NA,108.1232
P2621,566416.5,4593825.2,NA,119.1205
P2622,568269,4594739.5,NA,119.1204
P2657,569028.3,4583449.5,NA,119.1196
P2658,567291.6,4584936.8,NA,119.1198
P2661,566534.5,4581926.6,NA,119.1194
P2662,565216.4,4580519.4,NA,119.1193
P2663,567434.1,4579085.5,NA,119.1182
P2664,568796.7,4580261.1,NA,119.1195
P2665,569158.9,4587299.9,NA,119.1199
P2668,568672,4588938.7,NA,119.1202
P2672,565501.4,4592263.6,NA,119.1207
P2673,566095.1,4590684.3,NA,119.1208
P2674,563221.4,4589769.9,NA,119.1218
P2675,564860.2,4589473,NA,119.1217
P2676,565893.3,4589912.4,NA,119.1209
P2677,563316.4,4587632.4,NA,119.1216
P2678,564883.9,4587062.4,NA,119.1211
P2679,566724.5,4587347.4,NA,119.1210
P2680,567484.5,4588986.2,NA,119.1201
P2681,564017.1,4585079.3,NA,119.1222
P2682,564907.7,4584830,NA,119.1221
P2683,563981.4,4583274.4,NA,119.1225
P2684,563280.8,4581129,NA,119.1185
P2689,564214.9,4577055.9,NA,119.1177
P2690,565770.6,4575393.4,NA,119.1176
P2691,567243.1,4575761.5,NA,119.1179
P2692,568739.3,4575393.4,NA,119.1178
P2693,566839.3,4574265.3,NA,119.1172
P2694,565242.1,4574015.9,NA,119.1175
P2695,563888.4,4573624,NA,119.1173
P2696,565791.4,4572400.9,NA,119.1174
P2697,563146.3,4568844.4,NA,119.1161
P4518,528330.3,4593953.3,NA,107.1105
P4519,531327.4,4594638.8,NA,107.1103
P4520,531360.5,4591689,NA,107.1104
P4521,538971,4594028.8,NA,107.1106
P4522,541103,4593315,NA,107.1107
P4523,540091.4,4591792.8,NA,107.1108
P4524,553485.2,4581375.1,NA,108.1136
P4525,545148.3,4586886.5,NA,108.1117
P4528,547751.6,4570580.5,NA,108.1152
P0415,610381,4668043.3,NA,015.143
P0416,614199.3,4684558.5,NA,016a.9
P0417,616424.2,4681089.7,NA,016a.8
P0418,617789.4,4680462.7,NA,016a.7
P0419,612338.4,4678753.5,NA,016.2
P0420,612348.6,4677145.5,NA,016.3
P0421,615180.3,4676194.9,NA,016.4
P0422,618143.4,4676973.6,NA,016.5
P0423,619215.4,4678996.2,NA,016.6
P0424,619104.2,4675163.3,NA,016.10
P0425,612105.8,4674607.1,NA,016.1
P0426,612318.2,4673171,NA,016.26
P0427,620874,4672877.7,NA,016.11
P0428,622148.3,4671997.9,NA,016.12
P0429,622805.6,4671107.9,NA,016.13
P0430,623483.2,4669762.9,NA,016.14
P0431,623220.3,4669105.5,NA,016.15
P0432,612763.2,4670824.7,NA,016.27
P0433,612338.4,4669631.4,NA,016.28
P0434,613723.9,4668832.4,NA,016.21
P0435,613137.4,4668508.8,NA,016.22
P0436,612004.7,4667275,NA,016.23
P0437,616211.8,4666840.1,NA,016.20
P0438,616717.4,4667254.8,NA,016.29
P0439,617850.1,4667285.1,NA,016.30
P0440,617738.9,4666223.2,NA,016.19
P0441,619154.8,4665808.6,NA,016.18
P0442,621511.1,4666516.5,NA,016.17
P0443,614158.8,4664696.1,NA,016.24
P0444,613754.3,4663573.6,NA,016.25
P0445,616464.6,4663341,NA,016.32
P0446,618679.4,4664261.3,NA,016.31
P0447,615706.1,4661257.6,NA,016.33
P0448,612844.1,4657707.9,NA,016.34
P0449,613086.8,4654633.5,NA,016.35
P0450,625172.1,4652843.4,NA,016.40
P4548,623153.8,4668204.3,NA,016.16
P4551,619617.1,4667310.6,NA,16T.18AT
P5060,628090.5,4661231.6,NA,016.37
P5061,626580.6,4659553.9,NA,016.42
P5062,627796.9,4655918.8,NA,016.41
P5063,630215.6,4654898.2,NA,016.43
P5064,625683.3,4665283.9,NA,016.31
P5892,535229,4656964,NA,D27JS
P5893,556184,4669655,NA,D25LAM
P5894,557826,4674822,NA,D26LAM
P5895,551784,4666452,NA,M8TM
P5896,549604,4663484,NA,M9TM
P5897,551695,4662076,NA,M7TM
P5898,555315,4665068,NA,M11TM
P5899,554495,4665567,NA,M10TM
P5900,555697,4652018,NA,T1DP
P5901,555637,4652183,NA,T2DP
P5902,555469,4652417,NA,T3DP
P5903,555875,4652113,NA,T4DP
P5904,555535,4652046,NA,T5DP
P5905,510168,4670289,NA,D30JM
P5906,501895,4541436,NA,T11MA
P5907,502928,4540174,NA,T3MA
P5908,510590,4656458,NA,T1JM
P5909,510447,4656303,NA,T2JM
P5910,510559,4656160,NA,T3JM
P5911,510354,4656141,NA,T4JM
P5912,510385,4655961,NA,T5JM
P5913,510778,4657693,NA,T9JM
P5914,510875,4657646,NA,T12JM
P5915,510828,4657502,NA,T13JM
P5916,510980,4657489,NA,T14JM
P5917,510964,4657408,NA,T15JM
P5918,622903,4666355,NA,D35JM
P5919,624308,4666724,NA,D16JM
P5920,664483,4621049,NA,D19JM
P5921,666759,4620755,NA,D18JM
P5922,667660,4623743,NA,D21JM
P5923,660041,4604901,NA,D26JM
P5924,648588,4604144,NA,D25JM
P5925,653171,4602460,NA,D27JM
P5926,639582,4623974,NA,D22JM
P5927,636059,4627009,NA,D23JM
P5928,622982,4623024,NA,D29JM
P5929,627895,4621802,NA,D28JM
P5930,665953,4622518,NA,D20JM
P5931,613781,4652995,NA,D14JM
P5932,615289,4650109,NA,D15JM
P5933,536294,4628123,NA,D31JM
P5934,536122,4633132,NA,D32JM
P5935,538936,4620507,NA,D33JM
P5936,543765,4618477,NA,D34JM
P5937,490571,4612973,NA,D10JM
P5938,488238,4614014,NA,D9JM
P5939,478025,4590178,NA,D1JM
P5940,477761,4583536,NA,D2JM
P5941,508983,4547614,NA,D3JM
P5942,508458,4551826,NA,D4JM
P5943,515305,4529640,NA,D6JM
P5944,515550,4532221,NA,D7JM
P5945,519557,4530497,NA,D5JM
P5946,648468,4582487,NA,D17JM
P5947,630991,4629055,NA,D13JM
P5948,626128,4629439,NA,D12JM
P5949,647553,4615890,NA,D24JM
P5964,571255,4641409,NA,M8DJ
P5965,572279,4639566,NA,M9DJ
P5966,604791,4629406,NA,M1DJ
P5967,600260,4630566,NA,M2DJ
P5968,593957,4644577,NA,M3DJ
P5969,596898,4647298,NA,M4DJ
P5970,596407,4640947,NA,M5DJ
P5971,598202,4639868,NA,M7DJ
P5972,599539,4639246,NA,M6DJ
P5973,589645,4631900,NA,M7MM
P5974,586713,4631571,NA,M6MM
P5975,583422,4631588,NA,M2MM
P5976,582610,4631990,NA,M1MM
P5977,583059,4632323,NA,M3MM
P5978,584132,4632486,NA,M5MM
P5979,584357,4633299,NA,M4MM
P5980,582770,4632461,NA,D4TM
P5981,589662,4631313,NA,D9TM
P5982,588918,4632403,NA,D10TM
P5983,587841,4631749,NA,D11TM
P5984,587546,4630916,NA,D12TM
P5985,582999,4641651,NA,D13TM
P5986,587818,4632924,NA,D18TM
P5987,587017,4633681,NA,D16TM
P5988,588671,4634309,NA,D17TM
P5989,595394,4633041,NA,D21TM
P5990,594740,4632073,NA,D20TM
P5991,594324,4633298,NA,D19TM
P5992,577097,4613793,NA,D23TM
P5995,578135,4610960,NA,D26TM
P5996,577246,4610157,NA,D27TM
P5997,580335,4600222,NA,D28TM
P5998,580369,4601373,NA,D38TM
P5999,583732,4600860,NA,D31TM
P6000,585076,4599204,NA,D33TM
P6001,585364,4599565,NA,D34TM
P6002,585518,4599983,NA,D35TM
P6003,585672,4600512,NA,D37TM
P6004,585090,4601027,NA,D36TM
P6005,537887,4654114,NA,D1OC
P6158,578294,4613314,NA,D24TM
P6510,465410,4599504,NA,P1MA
P6511,465436,4599499,NA,P2MA
P6512,465406,4599678,NA,P3MA
P6513,466583,4600446,NA,P5MA
P6514,466235,4600156,NA,P6MA
P6515,466104,4600114,NA,P8MA
P6516,466114,4600241,NA,P7MA
